url,title,date,content,comments
https://www.teamblind.com/kr/post/%EC%BD%94%EC%8A%A4%EB%A7%A5%EC%8A%A4%EB%B9%84%ED%8B%B0%EC%95%84%EC%9D%B4-IT-%EC%9A%B4%EC%98%81-%EC%A7%81%EB%AC%B4-%EC%9E%98-%EC%95%84%EC%8B%9C%EB%8A%94%EB%B6%84-%EA%B3%84%EC%8B%A4%EA%B9%8C%EC%9A%94-KO8iTSgS,코스맥스비티아이 IT 운영 직무 잘 아시는분 계실까요?,작성일5시간,"코스맥스비티아이 IT 운영 직무 정보 궁금합니다.(분위기, 워라밸, 연봉 등등..)#코스맥스 #코스맥스비티아이 #IT",['댓글 없음']
https://www.teamblind.com/kr/post/%EA%B0%95%EB%82%A8-%EA%B2%BD%EC%A0%9C%EC%8B%9C%EC%82%AC-%EC%8A%A4%ED%84%B0%EB%94%94-%EA%B2%BD%EC%A0%9C%ED%86%A1%ED%86%A1-3%EC%9B%94-%EC%8B%A0%EA%B7%9C-%EB%AA%A8%EC%A7%91-E3oOTiQq,(강남) 경제시사 스터디 경제톡톡 3월 신규 모집,작성일어제,"안녕하세요, 2017년 이커뮤니티로 시작해 2024년 4월 새롭게 오픈한 경제시사 스터디 경제톡톡입니다. 경제시사에 대한 깊이 있는 이해와 토론을 통해, 함께 성장하며 사회에서 의미 있는 역할을 할 수 있도록 서로를 돕고자 합니다. 발표 후 토론 방식으로 진행되며, 모든 참여자가 자유롭고 편안하게 의견을 나눌 수 있습니다. 스터디에 참여하여 경제 지식을 넓히고, 소중한 인연을 만들어 가세요!🗓 3월 23일 (일)⏰ 오후 1시~4시👥 참여 인원 6~10명💡3월 주제1. 집을 사면 세금이 얼마? 세계 각국의 주거용 부동산 세금2. 미국발 관세 정책 변화에 따른 한국 수출산업 영향3. 국제금융기구의 그린 프로젝트 사례 (Financing 중심)4. 위기의 피난처, 금-------------------------------------------------------🔗 스터디 목적- 커리어 개발, 개인 투자, 사업 운영 등을 목적으로 경제 전반을 깊이있게 공부하고자 합니다.- 특정 섹터에 국한되지 않고 다양한 자산에 대한 폭넓은 시각을 키우고자 합니다.- 발표와 토론 방식을 통해 학습한 내용을 본인의 것으로 만들고자 합니다.🔗 진행 방식- 매 회차 3~4개의 메인 발표 진행- 각 발표 진행 후 질의응답 및 토론🔗 구성원 안내- 30대로 구성 되어 있으며, 금융, 회계, 제조, IT 등 각 분야의 전문성을 갖춘 다양한 구성원들이 함께하고 있습니다.-------------------------------------------------------🔗 참여 방법- 오픈톡으로 연락 주시면, 간단한 설문지 작성 후 참관 안내 드리겠습니다.- 첫 참관은 무료이며, 명함 지참 부탁드립니다.- 이후 대관료는 회당 1.2만원 이며, 그 외 회비는 없습니다.🔗 연락처https://open.kakao.com/o/snRtmsYg🔗 지난 스터디 발표 주제https://talktokecon.modoo.at/?link=8z57wj8u2월1. 해외 채권 투자 전략2. 데이터로 산업을 혁신 시키는 방법: 팔란티어를 중심으로3. Global 부동산 공룡들, 국내 New 월세 시대를 여나1월1. 미국 데이터센터 리츠 분석2. 서비스 로봇의 현재와 미래3. CES 2025 프리뷰12월1. 서울 지하철 개발 이야기2. 데이터센터 중심의 클라우드 컴퓨팅 산업3. 중국 MZ세대의 소비11월1. 일본 부동산의 과거, 현재 그리고 미래2. 모빌리티와 미래산업 (2) Vehicle to Grid3. 국내 기업들의 중동진출과 해사이슈 대응 사례10월1. 현대차 제조기술은 어디까지 왔나?2. 인공지능 발전과 인프라 투자시장 변화3. 중소기업 금융지원의 현재와 미래9월1. 한국의 전세, 유럽의 월세 2. 얼음 실크로드, 북극해 항로3. 모빌리티와 미래산업 (1) 자율주행4. 주요국의 중소기업 금융지원 방법8월1. 미래를 이끄는 수소 에너지, 기업 분석2. 중국 CPI와 돼지고기3. 세계 최대 리츠 시장, 미국7월1. 세계 4대 방산 수출국을 향해, K-방산2. 원전의 미래, 소형 모듈 원자로3. 해외 사례로 알아보는 고령화와 주거형 부동산",['댓글 없음']
https://www.teamblind.com/kr/post/%EA%B8%88%EC%9C%B5-it-%EC%8B%A0%EC%9E%85-%EC%A7%88%EB%AC%B8-dygWu5gY,금융 it 신입 질문,작성일어제,"증권, 은행, 보험 it 신입 공채 넣으려고 합니다.스펙은 아래와 같은데 승산 있을까요?ky 문과, cs 복수전공, 학점 3.7/4.3sqld, 토스AM, (정처기 필기만 땄고 실기 이번에 보려고 합니다)병역특례 대체복무 - 스타트업 프론트엔드 경력 2년그나마 증권사나 은행이 FE 경력을 어필할 수 있을 것 같은데.. 백엔드 프로젝트가 필요한지요..","['It를 할거면 금융은 아닙니다..', '얇고 길게 가고싶습니다....', '(주제넘는 얘기일 수 있지만) 스펙은 충분해보이셔서 스토리를 만들어나가면 좋을거같아요. 비전공임에도 it에 관심이 있어서 복수전공 및 자격증 취득했다는 방향으로 어필하기엔 좋을거같고요. 왜 금융이라는 도메인을 정했는지 그 분야를 위해 어떤 노력했는지 등을 어필하시면 좋을것같아요', '아하 큰 도움 됐습니다. 감사합니다!즐거운 주말 보내세요 ㅎㅎ', '가늘고 길게 갈거면 증권은 오지 마십쇼', '보상은 만족하십니까...', '은행은 it실력보다 훈훈한 외모가 더 중요할듯', '이런...']"
https://www.teamblind.com/kr/post/30%EC%82%B4-%EB%82%A8%EC%9E%90-%ED%96%A5%ED%9B%84-%EC%BB%A4%EB%A6%AC%EC%96%B4-%EC%96%B4%EB%96%BB%EA%B2%8C-%ED%95%98%EB%A9%B4-%EC%A2%8B%EC%9D%84%EA%B9%8C%EC%9A%94-uqx1Qq6w,30살 남자 향후 커리어 어떻게 하면 좋을까요,작성일어제,"96년생 올해 막 30살 된 남자입니다.학력솔직하게 어렸을때 공부 안했는데 점점 나이먹고 필요성 느껴서 노력했습니다전문대졸(컴퓨터정보과) -> 방송통신대학교(편입, 경영학과) -> 인서울 경영전문대학원(재학중) 입니다.어학부끄럽지만 아직 영어 시험 성적은 없습니다(시험을 안봐봤고 노무사 자격증 취득을 위해 영어공부 예정, 해외 학술지 읽을 정도의 독해력은 가지고있는거 같습니다)경력현재 시험분석연구소전사 인사업무, 노사업무 담당자로 있습니다.500인이상 중소기업 IT회사(4년 9개월)전사 인사업무, 노사업무, 총무업무 수행(여느 중소기업과 같이)지금같은 취업난에 운이 좋아 헤드헌터 통해 이직 성공했지만 몇개월 다녀보니 규모도 좀 작고 업무도 대부분 대행업체에 맡겨서 커리어 성장에 도움이 안될거같은 생각이 듭니다.이직하려고 보니 공고도 많이 없고 취업난이라는게 확실히 느껴지면서 제가 부족한걸 한번 더 깨달았습니다성격은 꼼꼼하다는 소리 많이 듣고, mz라고 분류되는 쪽에서 책임감있고 성실하다고 평가받고있습니다. 개인적으로 노사업무하는게 재밌어서 중기 계획 생각한것은 HR쪽에서 업무하다가 33~4살쯤에 노무사 자격증따서 준대기업/대기업 노무업무하는게 목표입니다!...관련 업종 선배님들 조언이나 팁 한번 부탁드립니다!....","['기술배우던가 전문직 자격증 따는게 나을것 같네요지금대로. 하셔서 목표이루시면될듯', '고견 감사드립니다 삼전 선생님금요일 좋은 하루 보내시길 바라겠습니다', '노무 업무는 상향지원이 어렵습니다.. 보통 노조사이즈가 되는 중견/대기업에서 근무하다 하향지원이 많죠(팀원->팀장 포지션).가능하다면 최대한 빠르게 노무사 자격을 취득하는것도 방법입니다. 개인적인 생각이니 참고만하시고 화이팅입니다~!!', '말씀하신 내용이 맞는것 같습니다...채용 공고보면 사이즈 되는 기업들은 대부분 노동조합 경험을 요구하던데 저는 그게 없다보니...노무사 자격증 취득이 차선일것 같은 생각이 드네요고견 감사드립니다!', '노무사 따보셔요', '조언 감사드립니다 한번 열심히 해보겠습니다!']"
https://www.teamblind.com/kr/post/%EC%83%88%EB%A7%88%EC%9D%84-%EA%B8%88%EA%B3%A0-%EC%A4%91%EC%95%99%ED%9A%8C-%EC%96%B4%EB%95%8C%EC%9A%94-st1jf5ma,새마을 금고 중앙회 어때요?,작성일어제,it 쪽인데 연봉이나 워라벨 괜찮나요?조직문화는 금융권이 사실 다 거기서 거긴거 같아서...친구가 면접 준비 중인데 평가를 좀 알아봐달라고 해서 글 씁니다! 블라 아이디가 없대요,"['죽어도 거기서 오지 마세요. 부탁드립니다.', '아 죄송합니다 제가 가려는게 아니고 친구가 면접 준비 중인데 평가를 좀 알아봐달라고 해서요 블라 아이디가 없대요', '거기서 올 정돈가? 아닐걸? 근무지부터 차이가 심한데', '아 죄송합니다 제가 가려는게 아니고 친구가 면접 준비 중인데 평가를 좀 알아봐달라고 해서요 블라 아이디가 없대요', '회사리뷰 별점낮은순으로 보면 파악가능함', '낮은건 너무 심하게 말하고 높은건 또 너무 좋게만 말해서 어렵더라고요 좀 그래도 이렇게 물어보면 대우를 대충이라도 알려주실까 해서... ㅠ', '여기 신입 들어왔다가 바로 국민카드 간 사례가 있는데 굳이?', '아 죄송합니다 제가 가려는게 아니고 친구가 면접 준비 중인데 평가를 좀 알아봐달라고 해서요 블라 아이디가 없대요', '쪽지 주면 답해드림']"
https://www.teamblind.com/kr/post/%EC%8B%A0%ED%95%9CDS-%EC%96%B4%EB%95%8C%EC%9A%94-%EA%B0%9C%EB%B0%9C-%EA%B2%BD%EB%A0%A5%EC%9C%BC%EB%A1%9C-%EA%B0%88%EB%A7%8C%ED%95%9C%EA%B0%80%EC%9A%94-7cSwF4JH,신한DS 어때요? 개발 경력으로 갈만한가요??,작성일어제,포지션 제안와서 면접은 보려고 생각중인데 금융권 IT는 경험이 전무해서 좀 내부 분위기가 답답하다는 평가가 많네요...5~6년차 경력으로 제안받았고 그래도 국내 탑티어 은행 계열사면 복지는 어느정도 있을듯한데정치같은게 심한편인가요? 저는 정치 같은거 모르고 그냥 개발만 재밌게 하고싶어요#신한ds,"['내가 겪은 회사중 가장 ㅂㅅ 같은 곳임', '어떤게 제일 안좋은가요?? 조직문화가 좀 군대식같다는 리뷰가 많긴 하던데...', '궁금한거 있음 쪽지주세요']"
https://www.teamblind.com/kr/post/%ED%8F%AC%EC%8A%A4%EC%BD%94-%EC%83%9D%EC%82%B0%EA%B8%B0%EC%88%A0-vs-sds-it%EC%BB%A8%EC%84%A4%ED%8C%85-vs-HD%ED%95%9C%EC%A1%B0%ED%95%B4-%EA%B8%B0%EC%88%A0%EA%B2%BD%EC%98%81-mA7HNYbf,포스코 생산기술 vs sds it컨설팅 vs HD한조해 기술경영,작성일2일,"제 동생이 이번에 신입 지원을 고민하고 있습니다포스코는 이미 합격한 상태이구 지방근무는 큰 걸림은 없다고 합니다.페이, 워라밸이나 향후 발전가능성을 비교해보면 어디가 좋을까요?","['평점대로 가시죠 생기는 좀 에바임', '동생 말로는 조업부서쪽에서 생산기술부 쪽으로 옮길 수도 있다는데 그래도 별로일까요?', '생기부는 개꿀통 ㄱㄱ', 'SDS요', 'It컨설팅뭐하는일인지알자너 머리아픈일임생기같은업무는 익숙해지면편한일이자너반드시 본사서울에서일하고싶은거아니면 포생도갠춘한듯', '발전가능성은모르겠고, 워라벨이면 스드스로', '컨설팅은 대외로 빨릴확률이 있어서 보장못함', '포스코 생산기술은 정년까지 갈 수 있다는 장점이 있겠네요', 'ㅋㅋㅋㅋ 멕이는 것도 아니고 참...', '집에서 가까운곳으로 가셈']"
https://www.teamblind.com/kr/post/%EC%9D%B4%EB%B2%88%EC%97%90-KB%EA%B3%84%EC%97%B4%EC%82%AC-%EA%B0%80%EB%8A%94%EB%8D%B0-UUu0O5HH,이번에 KB계열사 가는데,작성일2일,"은행,증권,자산운용 셋 중에 하나 가는데(IT인데, 백옵부서는 아님)KB지주에서 경력직군들 다 전문계약직으로 돌려서 그런지나도 전문계약직으로 입사해.따로 차별이나 정규직 전환 기회는 없을까?원래 됐었는데 지주 윗 분들 바뀌면서 정규직 전환 안된다해서 ㅠ","['금융쪽 IT는 정규직 거의 없고 계약직일텐데.하지만 소속 계약관계만 그렇지 페이 좋고, 전문직이고, 잡 시큐리티는 안정적이라고 들었음.그리고 한번 금융권 IT 발 들이면 평생 그쪽 일만 하긴 하더라. 시장 단가 중에서도 금융쪽 IT 가 넘사로 높기도 하고.', '금융쪽 특히 은행은 순혈주의 심함 ㅎ... 정규직 전환 가능성은 0임', '은행은 그렇다고 하더라.나는 은행은 아니야 ㅋㅋㅋ']"
https://www.teamblind.com/kr/post/3%EB%85%84%EC%B0%A8-%EC%A4%91%EA%B3%A0%EC%8B%A0%EC%9E%85-vs-%EA%B2%BD%EB%A0%A5%EC%9D%B4%EC%A7%81-P2muDyCW,3년차 중고신입 vs 경력이직,작성일2일,3년차이지만 총일한 년수는 2년 쪼끔 넘은 28살인데요회사가 다 그렇겠지만 보람도없고 흥미도없고퇴사생각만드는 요즘입니다삼전 공고를 보니 지원해볼까 생각도드는데경력을 더 쌓아서 이직을하는게 나을지중고신입도 괜찮을지 의견여쭙니다It직무인데 삼디플이나 삼전 메모리사업부는 중고신입으로 어떨까요?,"['가든 안가든 지원은 꾸준히 해야지', '맞긴하죠ㅠㅠ', '여기 작년에 바껴서 2년만 지남 경력지원 가능할걸?작년 경력 svp다녀왔는데 석사도 신입아니라 경력으로 들어오고, 2-3년차도 경력입사 꽤보였음', '아 제가몰랐네요 감사합니다!', '엘전 양재서 sic하다 8년차로 넘어왔는데 장단점 있는듯엘전 13년 책임진급 7400이었나? 여기 9년차 cl3 table이 7800이고엘전이나 ds나 요즘은 성과급 또이또이 한데 무튼 8년차까진 성과급 떼고 비슷하겠지만 안나와도 여기가 더 나와서 급여수준은 올라여여기가 셔틀도 잘되있고 밥도 더 낫구사람 성향은 전회사는 고과에 목메봐야 보상차이라던지 발탁이라던지 크게 베네핏이 없다보니 둥글둥글하고 젠틀했고 유관부서에 뭐 요청하면 해야할 건 한다 였던 편인데,  여긴 고과 차등이 꽤나있다보니 날이 선사람들이 꽤 많이 있고, 보고 데이터 기준을 유리한쪽으로만 끌고가고 누가한일을 자기가 한일인거 마냥 하고, 불합리한 업무라도 유관부서에서 자기 pl, 그룹장 오더가 없음 고과 반영될 게 아니라 생각해 기준을 바꾸는걸 극도로 싫어하고 총대메고 제안 하면 빌런이 되는 이런 문화가 좀 만연하다 많이 느낀거 같네여 확실히 개발팀 기준 학석사들도 논문쓰고 학술적인 성장을 할 기회가 많이 주어지고, 커리어적으로도 기회가 많다 느껴지더하구여무튼 전 나름 경쟁과 성장은 즐기는 편이라 대체적으로는 여기가 더 좋던데 이런저런 점을 고려해보는 것도 좋을 듯여 ㅎㅎ', '와 생각지도못하게 자세하게 써주셨네요감사합니다 첫회사다보니 기업문화에대한 차이나 분위기는생각못해봤는데 감사해요!', '스테이', '왜죠ㅠ']"
https://www.teamblind.com/kr/post/%ED%9B%84-%EC%97%85%EC%A2%85-%EC%98%AE%EA%B8%B0%EA%B8%B0-%EC%89%BD%EC%A7%80-%EC%95%8A%EB%84%A4-eAzyNuM7,후... 업종 옮기기 쉽지 않네,작성일2일,공정거래로 시작해서... it 쪽으로 가보고 싶은데커리어 꺾기 쉽지 않네,['댓글 없음']
https://www.teamblind.com/kr/post/%ED%8C%8C%EB%A7%88%EB%A6%AC%EC%84%9C%EC%B9%98-%ED%8C%90%EA%B5%90%EB%B3%B8%EC%82%AC-%EC%9B%8C%EB%9D%BC%EB%B0%B8-%EB%B6%84%EC%9C%84%EA%B8%B0-%EA%B6%81%EA%B8%88%ED%95%A9%EB%8B%88%EB%8B%A4-6ngpmE8K,"파마리서치 판교본사 워라밸, 분위기 궁금합니다!!",작성일2일,파마리서치 판교 본사 IT쪽(dx) 워라밸과 분위기 궁금합니다 ㅠㅠ 서합 상태인데 잘나가는거같은데 해당 팀 분위기 어떨까요? 야근이 많다고 하는데 현직자 분들 도움 부탁드립니다 ㅠㅠ 맨입으로 아닌거같고 깊티 보내드릴게요 ㅠㅠ 도와주세요!!,"['친구가 파마 IT인데 함 물어봐드릴까요?팀 분위기는 좋다고 들었어요!', '그래주시면 너무나 감사하죠 ㅎㅎ', '요즘 공지 대부분이 IT 이긴 하네요. 그쪽은 다 새로오신 분들이라 분위기는 좋아보여요', '감사합니다!! 혹시 본사 근무신가요~?']"
https://www.teamblind.com/kr/post/%EC%9E%90%EC%86%8C%EC%84%9C-%ED%8F%AC%ED%8F%B4-%EC%BB%A8%EC%84%A4%ED%8C%85-HhpaVRfm,자소서 포폴 컨설팅,작성일3일,"IT 기업에서 운영 쪽 업무를 하다가 퇴사 후 이직 준비 중인데30곳 넣으면 서류 1곳 붙을까 말까하네요ㅠ자소서나 포폴이 엉망이라 그런 거 같기도 하고,,혹시 추천해주실 컨설팅 업체가 있을까요혼자서 해보고 있지만 계속 탈락하니 시작이 잘 못된 거 같기도 해서 전문가에게 도움 받으면 어떨까 해서 여쭤봅니다!",['댓글 없음']
https://www.teamblind.com/kr/post/%EA%B8%B0%EC%95%84-ict-%EC%A1%B0%EC%A7%81-%EC%96%B4%EB%95%8C%EC%9A%94-nWSidona,기아 ict 조직 어때요?,작성일3일,it project manager ict 부문 it 관리 지원하려고 하는데진리의 부바부지만 전반적인 분위기 어떤가요?워라벨을 찾고자 가려고 합니다 ㅠ,"['작성자가 삭제한 댓글입니다.', '경계현 ㅋㅋㅋㅋ삼성출신이야?', 'ict입니까 형님?ㅠㅠ 쪽지로 쫌 물어봐도 돼?', '꿀']"
https://www.teamblind.com/kr/post/8%EB%85%84%EC%B0%A8%EC%97%90-%EB%93%9C%EB%94%94%EC%96%B4-%EC%9B%90%EC%A7%95-21%EC%96%B5-%EC%B0%8D%EC%9D%8C-%E3%85%A0-JqkdSroN,8년차에 드디어 원징 2.1억 찍음 ㅠ,작성일3일,IT대기업 중 몇 곳 돌고 8년차인데.이번에 나온 인센이랑 계약 합하니 이정도네.가족이나 친구들에겐 자랑 못해서 여기라두 해봄 ㅠㅠ아래는 나의 히스토리2018 : 2400 (인턴)2019 : 45002020 : 78002021 : 72002022 : 136002023 : 144002024 : 178002025 : 21100,"['고생했네ㅋ', '언제까지가 대기업??', '2022년에 이직함', '축하합니다!! 대단하심', '곰아워', '와', '와 어디 대기업?', '네카라쿠배중 두곳', '멋지다ㅠㅠ', '와확확뛰네 어떤언어해', 'Java 쟁이', '대단하다잉 지금시작하면 늦을까', '지금은 좀..', '어디과 졸업?', '인서울 중위권 컴공', '팍팍뛰었네 난 1.2억에서 올리기가 어렵네... HW의 비애인가...', '1.2억도 많지 ㅋㅋㅋ사실 그 이후부턴 세금에 많이 털려서 ㅠ', '글킨한데 정체된거같으니까 좀 답답함 ㅋㅋ 나도 월 천 찍고싶다!', '와 평소 생활방식 궁금.. 똑부러질거같아', '맞긴해']"
https://www.teamblind.com/kr/post/%EC%B5%9C%ED%95%A9-%ED%9B%84-%EC%97%B0%EB%B4%89%ED%98%91%EC%83%81%EC%A4%91%EC%9D%B8%EB%8D%B0-%ED%87%B4%EC%82%AC%EA%B0%80-%EA%B1%B1%EC%A0%95%EC%9D%B4%EB%8B%A4-GyzEkF5C,최합 후 연봉협상중인데 퇴사가 걱정이다,작성일3일,현재 최합후 연봉협상 중인데 이사가 내일 출장감.. 그래서 연봉협상은 이번주내로 끝날꺼같고 다음주면 3월17일[365일째] 되는날이라 퇴직금 발생되긴하는데 다음주 수욜에 이사가옴.. 그러면 목요일에 퇴사 얘기하고 인수인계 해야되는데 거기도 급한사정이라 인수인계는 짧게할꺼같아.문제는 현재 회사 사정이 좋지않아 신규채용은 하고 있지 않음. 현재 업무를 강제로 반갈해서 애매한 포지션으로 날 채용 하고 기존 업무 + 채용포지션 업무로 하다보니 기존 업무는 인수인계가 불가(IT 운영인데 현재 남아있는 프로젝트는 없음) 그럼 채용 되었을때 그지같은 포지션 업무만 남아서 해당 업무는 현재 다니는 직원한테 인수인계 할꺼같은데 이사가 꼬투리잡을까봐 걱정이네가스라이팅에 환장하는 아재라서  인수인계서도 입사 했을때 없어서 내가 지금만들었음.. 구두로만 10~20분 설명해주고 로그인 파일만 던져주고 방치플레이당했던지라 인수인계서에 정말 pc나 핸드폰 못쓰는 사람아니고서야 할수있겠금은 써둠..,['댓글 없음']
https://www.teamblind.com/kr/post/%ED%81%B4%EB%A6%AC%EC%98%A4-%ED%98%95%EC%98%A4%EB%B9%A0%EB%88%84%EB%82%98%EC%96%B8%EB%8B%88%EB%93%A4-%EC%97%B0%EB%B4%89%EC%9D%B4%EB%82%98-%EC%97%85%EB%AC%B4-%EC%96%B4%EB%95%8C-exrtJmie,클리오 형오빠누나언니들 연봉이나 업무 어때?,작성일3일,대리정도인데 연봉대략알수 있을까?? 일단 난 IT직군이야글구 야근이나 주말출근도 있다는거같은데 진짜야??,['계약연봉 7000정도야근 특근없어 빨리와 기회야^^']
https://www.teamblind.com/kr/post/SK-%EC%8A%A4%ED%8E%98%EC%85%9C%ED%8B%B0-%EC%96%B4%EB%95%8C-HN1hxtfB,SK 스페셜티 어때?,작성일3일,"사모펀드에 지분 대부분 매각된건 알고 있고,그냥 처우나 사내 분위기, 워라벨 같은게 궁금해서울 오피스 IT 직군..다니는 횽들 있음 알려주라",['댓글 없음']
https://www.teamblind.com/kr/post/%ED%94%8C%EB%9E%9C%EC%95%84%EC%9D%B4-BX-%EC%82%AC%EC%97%85%EB%B6%80-%EC%9B%8C%EB%9D%BC%EB%B0%B8-%EC%96%B4%EB%96%A4%EC%A7%80-%EC%95%84%EC%8B%9C%EB%8A%94-%EB%B6%84-iPpiHN0p,플랜아이 BX 사업부 워라밸 어떤지 아시는 분,작성일3일,플랜아이 BX 사업부 워라밸 어떤가요?야근 압박 같은거 있나요?#플랜아이 #대전 #IT,['댓글 없음']
https://www.teamblind.com/kr/post/%EC%A7%80%EB%B0%A9%EC%82%AC%EB%9E%8C-%EC%84%9C%EC%9A%B8%EB%A1%9C-%EC%B2%AB-%EB%8F%85%EB%A6%BD%ED%95%98%EA%B3%A0-%EB%84%88%EB%AC%B4-%ED%9E%98%EB%93%A4%EC%96%B4-h6L7bLFR,지방사람 서울로 첫 독립하고 너무 힘들어,작성일3일,"26년동안 전주 살다가 일자리 부족으로 서울로 오게되었어. IT직군인데 지방엔 거의 없는 직무야..아무도 서울로 가라고 안했고 내가 오고싶어서 왔는데너무 힘들어.일은 너무 하고싶었던거라 재밌는데 회사에 있는 시간 외엔  자주 우울해..근무한지 일주일째 되었는데 하루도 빠짐없이 전주집이 그리워...지하철 타는것도 힘들고 사람이 너무 많은 것도 힘들어..무엇보다 혼자 집에 있는게 제일 힘든것같아.그래서 집에 있다가 갑자기 울기도 해.오늘도 너무 집 생각이 나서 새벽 5시까지 못잤어...부모님은 내가 전주로 돌아오길 바라셔.할아버지할머니, 친척분들, 친구들 다 내가 전주 떠난다고 했을 때 응원하고 취업 잘됐다 축하하는 게 아니라 걱정하거나 불쌍하게 보더라...주말에 집 다녀왔는데 너무 짧게 느껴져서 다시 가고싶어서울 놀러오는건 좋았는데 사는 건 너무 힘들다이전 직무랑 좀 달라서 경력도 인정 못받고 계약연봉 3천인데앞으로 돈모으기도 힘들거라고 생각하니 한없이 우울해짐...출근하는 지하철 안...가족들과 강아지가 너무 보고싶다수습기간에 그만두는게 맞을까?아님 1년 버텨본다고 생각하고 살아야하나","['26년을 서울에서 살면 전주 생각 안날껄사람은 적응의 동물이야', '서울에서 10년 일하다, 전주 내려오니 숨통이 트임 ㅋㅋ', '전주나도 20년 살았는데 명절에 갈때마다 놀란다 진짜 개깡촌이구나 하고 ..아무것도 없음 이딴곳에 아파트값은 지방치고 더럽게 비쌈..가족그리우면 가는걸 추천 난 서울이 더 재밌을듯 적응되면', '가', '글쓰니의 고통이 현재 대한민국의 고통이다수도권 집중 고도화성장 - 지방일자리소멸 - 젊은층 수도권 이주 - 도시빈민 - 저출산 등등... 이거 해결 못하면 대한민국은 역사속으로 사라져야지...', '살아지긴 해야지..', '쏘리ㅋㅋㅋ두시간동안 출근하는 중이어서 힘들었어...', '근데 현실적으로 3천받고 서울에사는거 넘 힘들지않아? 고향에선 아예불가?', '계약3천이면 서울에서 돈모으기 개빡세겠다', '난 반대로 서울토박인데 직장때문에 지방에서 5년 살다가 도저히 안되겠어서 다시 서울로 올라왔어. 서울이 팍팍해서 살기힘들다기보단 지금 있는곳이 연고도 없고, 말동무도 없고 가족이 그립고해서 힘든것 같아. 난 지방서 올라오면서 경력 꼬여서 지금 커리어 매우 엉망인데 ㅋㅋ 걍 가족들이랑 지내고 퇴근하고 이런저런 이야기하고 사는게 좋더라고!', '나도 타지 갔다가 고향으로 돌아온 사람으로서 너무 공감된다ㅠㅠ 화이팅이에요.. 그래도 반년~일년은 좀 적응해보려고 노력은 하는 것도 나쁘지 않을 것 같네요', '나도 혼자 넓은집에서 예쁘게 사는데 어딘가 공허함이 생기기 시작하고 매일 강아지랑 영통해달라고 조르다가 그냥 멀어도 본가 들어옴ㅠ 10년만에 본가들어왔는데 좋다']"
https://www.teamblind.com/kr/post/%ED%98%84%EB%8C%80%EC%B0%A8-%EC%88%98%EC%86%8C%EC%97%B0%EB%A3%8C%EC%A0%84%EC%A7%80%EC%8B%9C%EC%8A%A4%ED%85%9C%EC%82%AC%EC%97%85-%EA%B2%BD%EC%98%81%EA%B8%B0%ED%9A%8D-HJSWhdpw,현대차 수소연료전지시스템사업 경영기획,작성일4일,"안녕하세요현대자동차에서 이번에 신입으로 수소연료전지시스템사업 경영기획을 뽑고 있는 것으로 알고 있습니다.PM으로 나와 있는데 아래 사항 관련하여 질문 드립니다.현재 저는 영업으로 근무 중이며, IT 제조업입니다. 회사가 좀 체계가 없다보니 FAE이랑 엔지니어랑 PM 없이 일할 때가 많은데, 이왕 이렇게 된 거 PM으로 직무 바뀌보자는 생각이 들었습니다.경영 전공이고 이공계 베이스는 있습니다1. PM인데 화학관련 학위가 없어도 상관없나요?2. 영업사원의 역할도 맡는 건가요? 아니면 따로 영업사원이 있나요3. 수소연료전지시스템이 무엇을 뜻하나요? 수소연료라는 product을 개발하는 건지, 아니면 그거 플러스로 무엇을 만드시나요? 바이어 스펙에 따라 새로운 product을 만드는 건가요 아니면 상관없이 신제품을 만드는 건가요?4. 워라밸 및 업무강도5. 선호하시는 인재상..?감사합니다#현대자동차#수소연료전지시스템사업",['댓글 없음']
https://www.teamblind.com/kr/post/%ED%98%84%EB%8C%80%EC%9E%90%EB%8F%99%EC%B0%A8-IT%EB%B6%80%EB%AC%B8-%EA%B2%BD%EB%A0%A5-%EB%A9%B4%EC%A0%91-%EA%B4%80%EB%A0%A8-%EC%A7%88%EB%AC%B8-%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4-WfmxrFt7,현대자동차 IT부문 경력 면접 관련 질문 드립니다.,작성일4일,이번에 운이 좋게 서류합격을 했습니다.IT project manager - 그룹웨어/경영지원 부문인데요메인업무가 프로젝트 관리나 정보화전략 수립같은 현재 프로세스 개선이나 구축정의가 맞는지요??ISP나 PMO 시스템 구축등의 경험은 있는데..이 경험들 외에 추가적으로 필요한 내용들이 있는지 궁금합니다 ㅠㅠ그리고 메인 질문인데..경력면접 경험 있으신분들은 어떠한 질문등이 나왔는지 궁금합니다.(기술적인 부분을 주로 질문하시는지 아니면 제 경력에 대한 질문들을 주로 하는지..)꼭 붙어서 뼈를 묻고싶은데...도움좀 부탁드립니다ㅠㅠ,"['혹시 2월 경력 서류 합격하신걸까요? 저도 2월 경력 지원했어서 여쭤봅니다!', '아뇨 저는 24년 8월 ~ 채용시까지 로 나와있던 전형으로 지원했습니다-!', '혹시 지원하시고 얼마만에 연락왔는지 여쭤봐도 될까요??', '한달좀 안된 것 같습니당', '북미, 유럽 법인과 협업 잦아서 영어 잘해야 함.', '헉 영어를 못하면 바로 아웃인가요 ㅠㅠㅠ']"
